pitcher,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,Season,S_ERA,player_name
572955,991,0.13219,0.12486,0.007368703,489,0.6135,0.63136,-0.024137633,502,0.28486,0.30171,0.009229759,0.331,0.2996,0.001098096,3.721890749,2021,3.4423,Pierce Johnson
572971,2718,0.0872,0.09853,-0.011710596,1148,0.65941,0.62744,0.013325922,1570,0.27962,0.26957,0.019234026,0.3266,0.3665,0.009720108,1.287808475,2021,4.7605,Dallas Keuchel
573009,606,0.12871,0.10636,0.018729506,317,0.61199,0.6545,-0.038905921,289,0.32872,0.29518,0.040211964,0.3366,0.3667,0.009721497,0.058202843,2021,3.8434,Joe Mantiply
573062,129,0.10078,0.08068,0.00722609,55,0.70909,0.62565,0.011711585,74,0.24324,0.23168,0.016503194,0.3271,0.3662,-0.001154729,-1.396744575,2021,3.9269,Aaron Northcraft
573109,75,0.10667,0.09334,0.003365959,29,0.65517,0.67269,-0.004159352,46,0.28261,0.26664,0.006554646,0.3253,0.1333,-0.005607183,-1.064548472,2021,3.6621,AJ Ramos
573124,639,0.12676,0.10294,0.014500058,320,0.61875,0.64782,-0.028896444,319,0.3605,0.3115,0.039434254,0.3453,0.2887,0.006189718,-0.744495422,2021,3.8657,Taylor Rogers
573127,48,0.16667,0.13522,0.007772142,23,0.73913,0.7132,0.004378661,25,0.32,0.23945,0.013640922,0.3395,0.4,0.001237225,-2.114314216,2021,4.0677,Zac Rosscup
573131,21,0.04762,0.11707,-0.004528714,12,0.75,0.53819,0.015454075,9,0.33333,0.30306,0.00503795,0.3478,0.5667,0.001401595,4.722762828,2021,3.8788,Darin Ruf
573186,2741,0.11675,0.10583,0.008293835,1339,0.6587,0.64337,0.004801675,1402,0.31526,0.28392,0.044698815,0.33,0.2912,-0.016089057,1.14513254,2021,2.7964,Marcus Stroman
573204,1108,0.11733,0.11616,-0.003379911,605,0.67934,0.65876,0.005150757,503,0.26441,0.30502,-0.017738471,0.3468,0.2992,-3.28E-04,-0.490021535,2021,4.1427,Caleb Thielbar
573668,659,0.11077,0.1078,-0.001900139,288,0.71875,0.70361,-0.003164951,371,0.30189,0.28184,0.021348891,0.3226,0.297,-0.005182214,-0.31803743,2021,3.7378,Juan Minaya
579328,2554,0.12529,0.09363,0.031554681,1318,0.66464,0.65783,-0.007414326,1236,0.28722,0.27533,0.024172455,0.3422,0.327,0.001468474,-2.621976543,2021,3.4956,Yusei Kikuchi
591720,34,0,0.08976,-0.013685873,20,0.55,0.62391,-0.012061557,14,0.5,0.27688,0.017442957,0.3297,0.5429,0.003669227,0.437955831,2021,4.397,Ronald Torreyes
592094,218,0.1422,0.11382,0.012388678,93,0.65591,0.68182,-0.018997585,125,0.264,0.2704,0.007826356,0.32,0.356,0.004417373,1.215780772,2021,3.7443,Jason Adam
592135,472,0.10169,0.1186,-0.016989764,221,0.68778,0.67772,-0.004460673,251,0.251,0.3199,-0.028645993,0.3362,0.3828,0.003858791,0.895821228,2021,4.5359,Cam Bedrosian
592145,186,0.08065,0.08383,-0.004519231,84,0.60714,0.62317,-0.008194119,102,0.19608,0.19436,0.005018884,0.3362,0.3422,-9.71E-04,-3.472358399,2021,4.2766,Jesse Biddle
592165,42,0.16667,0.10187,0.0129565,19,0.73684,0.66889,0.003459414,23,0.26087,0.28923,1.23E-04,0.3243,0.3417,-3.64E-04,0.670949809,2021,3.6418,Brandon Brennan
592169,267,0.08614,0.09645,-0.006517892,132,0.68939,0.68959,-0.009177689,135,0.2,0.25966,-0.024310413,0.3358,0.3855,6.51E-04,-3.303282134,2021,4.4237,Austin Brice
592222,581,0.09983,0.11201,-0.008337006,241,0.61826,0.63638,-0.015495602,340,0.28824,0.28975,0.021329848,0.3264,0.3741,0.008915971,2.701002882,2021,4.3601,Alex Claudio
592233,396,0.06566,0.09009,-0.019621856,191,0.6911,0.66021,0.004191792,205,0.19512,0.25275,-0.024740256,0.3371,0.4068,0.004869958,-2.956085561,2021,5.009,Stefan Crichton
592254,347,0.14986,0.10245,0.031583004,183,0.65574,0.67782,-0.010786019,164,0.22561,0.27355,-0.008020082,0.3384,0.3852,0.010656602,-2.228075379,2021,3.9893,Jose De Leon
592273,27,0.14815,0.1063,0.005657347,6,0.83333,0.42559,0.013271323,21,0.42857,0.30399,0.018985263,0.3093,0.7429,0.002609177,14.49287559,2021,2.8946,Brandon Drury
592288,240,0.05,0.09296,-0.027940554,121,0.60331,0.66096,-0.033256672,119,0.2437,0.28078,-0.012030023,0.3456,0.2882,-0.003485456,-3.15941278,2021,4.5292,Kent Emanuel
592314,2225,0.08045,0.10653,-0.022668832,1146,0.69023,0.66144,0.015474219,1079,0.23911,0.3079,-0.038380131,0.3425,0.3546,0.005695713,-0.727444591,2021,5.0222,Mike Foltynewicz
592332,3002,0.15323,0.11982,0.031826987,1525,0.71213,0.69945,0.002626096,1477,0.32431,0.33701,0.014326594,0.3312,0.2765,-0.006486133,1.290529114,2021,2.7952,Kevin Gausman
592346,1635,0.06911,0.10323,-0.030681995,868,0.71198,0.65569,0.039711529,767,0.22034,0.29603,-0.03496236,0.3437,0.3835,0.009114615,-1.29285795,2021,5.5759,Chi Chi Gonzalez
592351,2528,0.11155,0.11961,-0.00404444,1307,0.66182,0.65107,0.007814455,1221,0.22277,0.30542,-0.032375368,0.3356,0.3322,0.005424153,1.820754574,2021,4.3218,Jon Gray
592390,1081,0.12488,0.10897,0.009431857,520,0.67692,0.66003,0.004082413,561,0.30125,0.29684,0.014638657,0.3287,0.3096,0.008410626,1.259536668,2021,4.1541,Heath Hembree
592407,16,0,0.06292,-0.004698428,7,0.57143,0.69711,-0.006977342,9,0.11111,0.14523,-8.48E-04,0.3432,0.68,0.001100157,-11.07525383,2021,5.0238,Bryan Holaday
592426,1038,0.13006,0.13194,-0.003215951,478,0.69665,0.63705,0.03095959,560,0.27679,0.30229,-0.011650894,0.3344,0.2742,-0.013469265,3.60241021,2021,3.2129,Luke Jackson
592464,45,0.08889,0.11946,-0.007224743,24,0.79167,0.62262,0.02189246,21,0.2381,0.24609,0.001601358,0.3381,0.6125,0.003557622,0.926487088,2021,4.4079,Mike Kickham
592473,190,0.04737,0.08988,-0.014603961,89,0.62921,0.6576,-0.010586826,101,0.22772,0.22781,0.008492512,0.3333,0.4039,7.83E-04,-3.041213219,2021,4.5558,Adam Kolarek
592612,231,0.07792,0.09338,-0.00954199,112,0.6875,0.65087,0.008479015,119,0.23529,0.28033,-0.006304537,0.3372,0.3566,0.001581879,-1.446552594,2021,4.476,Josh Osich
592644,1011,0.10188,0.09508,0.001487445,436,0.75,0.65894,0.053464144,575,0.26957,0.2459,0.018025595,0.331,0.41,0.015876679,-1.76614407,2021,5.2717,Adam Plutko
592662,3146,0.15607,0.11855,0.029570135,1598,0.72841,0.68289,0.025645988,1548,0.29974,0.32016,-0.007440945,0.3417,0.2964,0.004470404,-0.143460137,2021,3.7253,Robbie Ray
592716,556,0.09353,0.09311,-0.005716649,273,0.72161,0.66343,0.027322571,283,0.27208,0.25952,0.011543818,0.3364,0.3476,1.08E-05,-2.52930695,2021,4.4749,Adrian Sampson
592717,595,0.07731,0.10571,-0.025518689,285,0.65614,0.66212,-0.007760473,310,0.2129,0.26211,-0.030248832,0.3278,0.3054,-0.008972176,-0.021394555,2021,4.0744,Aaron Sanchez
592741,927,0.1068,0.13142,-0.021342796,395,0.70633,0.64627,0.028984342,532,0.30263,0.3511,-0.013453642,0.3255,0.3021,-0.00757903,5.922617463,2021,3.7636,Chasen Shreve
592761,2068,0.11122,0.10824,-8.69E-04,1034,0.67602,0.66916,-0.006571427,1034,0.23985,0.29266,-0.028809502,0.3442,0.3259,-0.001194496,-1.626529336,2021,4.0738,Caleb Smith
592767,2137,0.11839,0.11585,8.11E-04,1065,0.68169,0.64773,0.018707637,1072,0.30597,0.30534,0.015455489,0.3414,0.3518,0.011464574,0.779872758,2021,4.6435,Drew Smyly
592773,1155,0.13766,0.10635,0.023008433,546,0.71795,0.67537,0.021203906,609,0.24959,0.28347,-0.00744142,0.3314,0.2801,-0.01091437,-0.447233371,2021,3.0182,Ryne Stanek
592789,26,0.11538,0.09962,0.001158551,13,0.76923,0.66463,0.004066356,13,0.30769,0.34512,-0.003073197,0.3508,0.5188,0.001815674,-1.588862721,2021,4.2254,Noah Syndergaard
592791,2373,0.12305,0.12619,-0.0062842,1200,0.7125,0.67275,0.013472569,1173,0.29327,0.3172,-0.015216077,0.3372,0.3181,-0.001302838,1.550131292,2021,4.0344,Jameson Taillon
592826,1752,0.11644,0.11385,3.97E-05,868,0.6924,0.6725,0.001719695,884,0.24208,0.29951,-0.031601308,0.3373,0.3768,0.017082785,-0.059246941,2021,4.995,Vince Velasquez
592831,248,0.10081,0.10641,-0.005869529,124,0.73387,0.71571,-0.007462949,124,0.21774,0.3278,-0.038700818,0.3415,0.4476,0.007038476,-2.399365074,2021,4.7162,Konner Wade
592836,2543,0.09634,0.11472,-0.021425428,1326,0.64178,0.67565,-0.03779695,1217,0.25637,0.30106,-0.025643984,0.3371,0.3108,-0.008855004,-0.046921206,2021,3.8158,Taijuan Walker
592858,405,0.11605,0.09821,0.012669748,184,0.59239,0.65573,-0.038285509,221,0.25339,0.25389,0.019109503,0.3329,0.2885,-0.004257468,-1.393229104,2021,3.3455,Rowan Wick
592859,12,0.08333,0.06266,-7.28E-05,6,0.83333,0.63857,0.005404204,6,0.33333,0.04826,0.008197869,0.3603,0.58,0.00131736,-13.93027205,2021,5.2201,Stevie Wilkerson
592865,219,0.10502,0.10711,-0.001240221,101,0.69307,0.64846,0.001072534,118,0.22034,0.24021,8.29E-04,0.3192,0.3562,-8.43E-04,1.324348248,2021,3.8762,Taylor Williams
592866,1540,0.1013,0.12816,-0.026594797,774,0.66667,0.65967,-0.010774306,766,0.29765,0.33502,-0.016432673,0.3339,0.3647,0.016790383,3.321675721,2021,5.2356,Trevor Williams
592879,83,0.07229,0.11769,-0.010516938,34,0.64706,0.68575,-0.008247773,49,0.2449,0.28257,0.001612124,0.323,0.3842,6.41E-04,1.299148458,2021,4.1225,Asher Wojciechowski
593140,370,0.12432,0.11912,4.26E-04,189,0.66667,0.66874,-0.008337406,181,0.29282,0.30199,0.006426858,0.3378,0.3747,0.006817043,0.567515588,2021,4.268,Michael Feliz
593144,927,0.09817,0.09989,-0.006244189,508,0.73622,0.69168,0.016370778,419,0.26969,0.28446,-3.88E-04,0.3412,0.264,-0.017071422,-3.153978046,2021,3.5353,Richard Rodriguez
593334,1579,0.14376,0.11822,0.021440004,753,0.67198,0.65941,-0.008683114,826,0.34262,0.30547,0.040175598,0.3313,0.3198,0.001991774,1.967685408,2021,3.3641,Domingo German
593372,1281,0.08275,0.10054,-0.019613551,661,0.65961,0.65041,-0.003521725,620,0.24355,0.27611,-0.008680841,0.3362,0.3289,-0.010815246,-0.779013213,2021,3.8983,Carlos Martinez
593423,3037,0.13731,0.11009,0.025477684,1454,0.69326,0.6672,0.011483013,1583,0.32407,0.30319,0.032395381,0.3279,0.3003,-0.002208244,1.347726915,2021,3.2072,Frankie Montas
593576,1237,0.16249,0.1108,0.043419728,574,0.68293,0.69483,-0.019446078,663,0.3273,0.31077,0.031605025,0.3266,0.3113,0.007323615,0.604681818,2021,3.2124,Hector Neris
593604,217,0.11521,0.11139,-0.004185883,94,0.71277,0.66755,0.002515983,123,0.19512,0.28549,-0.039074272,0.3289,0.351,7.58E-04,0.769362635,2021,4.1268,Alberto Baldonado
593619,519,0.08285,0.0831,-0.002373472,235,0.62979,0.66062,-0.027366901,284,0.24648,0.25652,3.67E-04,0.3384,0.259,-0.012392603,-3.664385095,2021,3.5028,Domingo Tapia
593643,2,0,0.06731,-0.001141611,1,1,0.76953,6.60E-04,1,0,0.06871,-4.61E-04,0.3586,0,-6.34E-04,-18.46213084,2021,5.4845,Hanser Alberto
593833,749,0.11615,0.0978,0.013345037,381,0.69291,0.67626,-6.44E-04,368,0.27446,0.28624,0.003457365,0.3361,0.3742,0.011408282,-1.845884752,2021,4.4669,Wander Suero
593958,2713,0.11684,0.11312,0.003800256,1332,0.68694,0.68281,-0.008597105,1381,0.29109,0.32608,-0.009817994,0.3355,0.3379,0.027308579,0.479951607,2021,5.3554,Eduardo Rodriguez
593974,781,0.14469,0.13007,0.008777609,333,0.69369,0.63677,0.023242893,448,0.34821,0.31421,0.035559763,0.3198,0.3206,-0.001063469,5.967422521,2021,3.346,Wandy Peralta
594056,229,0.0786,0.09399,-0.00274721,120,0.65833,0.61888,0.008650304,109,0.30275,0.26335,0.023114475,0.3455,0.3554,-0.00285297,-1.711417009,2021,4.0643,Reymin Guduan
594311,298,0.07718,0.08085,-0.004816118,156,0.67949,0.67341,-0.001898333,142,0.23944,0.25015,0.006429416,0.3395,0.2801,-0.007100595,-4.780213143,2021,4.081,Jandel Gustave
594577,1224,0.1299,0.1109,0.018406009,589,0.68081,0.65866,0.011272934,635,0.29134,0.28728,0.021373051,0.3317,0.3317,0.009079031,0.759483276,2021,4.0579,Mike Mayers
594580,168,0.05952,0.08466,-0.010242993,76,0.51316,0.58196,-0.021881208,92,0.22826,0.25549,0.001148905,0.3416,0.3,-0.00434496,-0.548665714,2021,3.9116,Sam Moll
594694,59,0.0339,0.09068,-0.015150475,24,0.75,0.6026,0.010615727,35,0.22857,0.2044,0.004685389,0.3245,0.6861,0.006189323,0.067506273,2021,4.7411,Wilmer Difo
594795,250,0.124,0.12483,-0.004131186,119,0.66387,0.69588,-0.015981686,131,0.27481,0.31343,-0.01253284,0.3382,0.37,0.003957837,0.146498631,2021,4.2242,Grant Dayton
594798,1207,0.21624,0.13101,0.069113563,557,0.74147,0.66783,0.045504451,650,0.38769,0.31634,0.07282088,0.3214,0.1763,-0.013704037,4.500797571,2021,1.4522,Jacob deGrom
594809,21,0.04762,0.08036,-0.006483318,10,0.7,0.70525,-0.003558571,11,0.27273,0.30651,-0.003116432,0.3538,0.36,4.83E-05,-6.666147536,2021,4.6713,Adam Eaton
594835,2328,0.09064,0.11462,-0.023694661,1135,0.6837,0.6725,-0.003690569,1193,0.28332,0.34852,-0.04264764,0.3397,0.3227,-0.003035803,1.116104337,2021,4.3067,Marco Gonzales
594965,641,0.08892,0.09477,-0.010037456,301,0.72425,0.69491,0.014735361,340,0.23529,0.24153,0.003067275,0.3329,0.3656,-0.002987473,-3.797812706,2021,4.4482,Daniel Ponce de Leon
594985,198,0.05556,0.10027,-0.018204893,107,0.59813,0.66654,-0.029237102,91,0.1978,0.31602,-0.031762762,0.3522,0.3663,7.34E-04,-2.692598407,2021,4.5444,Ben Rowen
594986,222,0.05856,0.07257,-0.007095726,108,0.59259,0.62387,-0.01410892,114,0.20175,0.24192,-0.005985646,0.3525,0.391,0.002281858,-5.478217272,2021,4.6579,Kyle Ryan
594987,584,0.09932,0.09669,0.003660886,276,0.58696,0.66153,-0.052702047,308,0.30844,0.26176,0.030137142,0.3355,0.1897,-0.018288191,-1.932528873,2021,2.7227,Casey Sadler
595014,1092,0.13004,0.10807,0.019114152,520,0.66923,0.65297,-0.005010091,572,0.31294,0.29603,0.031948295,0.3324,0.2413,-0.017031151,0.922034363,2021,2.4698,Blake Treinen
595191,357,0.08123,0.10767,-0.018121151,162,0.77778,0.63585,0.06282504,195,0.25128,0.2747,4.90E-04,0.3353,0.4647,0.010133136,0.579462851,2021,5.2846,Jerad Eickhoff
595263,71,0,0.08387,-0.018394397,39,0.48718,0.54364,-0.008933567,32,0.15625,0.16293,0.00385859,0.3642,0.6364,0.006336453,-5.027513013,2021,5.1277,Mickey Jannis
595284,4,0,0.16421,-0.003524357,1,1,0.77805,0.001415813,3,0.33333,0.3109,8.22E-04,0.3479,0,-6.43E-04,-1.564613705,2021,4.1757,Andrew Knapp
595345,598,0.13378,0.11068,0.014566598,292,0.69863,0.65585,0.011191971,306,0.25163,0.28632,-0.008830336,0.342,0.2827,-0.005084129,-0.687794751,2021,3.5034,Steven Okert
595411,278,0.09712,0.0964,4.26E-04,142,0.59155,0.62727,-0.021547441,136,0.20588,0.2248,0.0018726,0.339,0.3285,-0.002699341,-2.061801792,2021,3.8804,Ryan Sherriff
595465,784,0.11735,0.08704,0.019205781,287,0.73171,0.67241,0.019161904,497,0.33803,0.2494,0.071839873,0.3194,0.3484,-2.69E-04,-1.24407067,2021,3.6731,Dan Winkler
595798,71,0.07042,0.11229,-0.013447976,29,0.62069,0.70585,-0.018093604,42,0.21429,0.32771,-0.01647935,0.3195,0.3692,-2.66E-04,1.802902602,2021,4.0621,R. J. Alaniz
595881,28,0.14286,0.10271,0.004885277,9,0.66667,0.65118,-0.002515282,19,0.21053,0.22741,-0.001920221,0.2891,0.5333,0.001621744,4.890746889,2021,3.5666,Tyler Beede
595918,108,0.12037,0.1153,-0.002986873,58,0.7069,0.64286,0.012444265,50,0.26,0.30152,-0.005919122,0.3367,0.2724,-0.001091271,1.528834907,2021,3.9566,A. J. Cole
595928,700,0.12714,0.11322,0.011631016,371,0.66577,0.64338,-7.24E-04,329,0.30395,0.30586,0.01126404,0.3376,0.3022,-0.003358307,1.320598505,2021,3.4182,John Curtiss
595939,482,0.10166,0.11345,-0.008789766,242,0.66529,0.63138,0.012182604,240,0.2625,0.28337,0.002028603,0.3278,0.2876,-0.010246049,2.650581905,2021,3.4797,Chris Ellis
595943,5,0,0.05321,-8.81E-04,4,1,0.64254,0.007772974,1,0,0.08989,-9.48E-04,0.4129,0,-0.001653636,-21.47042596,2021,5.7051,Phillip Evans
596001,621,0.10628,0.10741,-0.003730951,313,0.6262,0.64481,-0.023146121,308,0.27273,0.27732,0.004948804,0.3371,0.3428,0.005252078,-0.02814446,2021,4.2436,Jakob Junis
596027,565,0.10265,0.0936,0.003823953,251,0.5498,0.64864,-0.069690457,314,0.18471,0.22446,-0.013307449,0.3247,0.2932,-0.009801854,-1.147233798,2021,3.0777,Dillon Maples
596049,199,0.08543,0.09468,-0.009396126,93,0.70968,0.65768,0.011712528,106,0.27358,0.27272,0.006567357,0.3473,0.4509,0.005990078,-3.35609979,2021,4.8781,Shawn Morimando
596056,35,0.02857,0.06613,-0.005628119,23,0.73913,0.53077,0.020362977,12,0.5,0.12645,0.024074017,0.3466,0.5156,0.003244833,-4.49181223,2021,4.7604,John Nogowski
596057,981,0.11315,0.11595,-0.004817295,455,0.67692,0.66788,-0.005258162,526,0.25475,0.26791,0.005611101,0.323,0.3439,0.004364227,1.500963707,2021,4.1949,Daniel Norris
596071,443,0.11738,0.12587,-0.010557324,234,0.69231,0.66914,0.013359896,209,0.31579,0.33067,-0.004308676,0.3384,0.3282,-0.002634314,1.90667706,2021,4.0184,Dillon Peters
596082,160,0.125,0.09627,0.008300777,83,0.62651,0.63744,-0.011432385,77,0.28571,0.25366,0.010243122,0.3418,0.2869,-1.74E-04,-2.076200551,2021,3.8886,Jake Reed
596103,6,0,0.03186,-4.23E-04,2,0.5,0.14299,0.003273801,4,0,0.08043,-9.70E-05,0.3213,0.35,-4.84E-04,12.05883402,2021,3.0226,Austin Slater
596112,748,0.12166,0.10853,0.010183081,381,0.64829,0.65221,-0.012747407,367,0.28065,0.26818,0.027930513,0.3394,0.3242,0.001924144,-0.871229018,2021,3.8396,Robert Stephenson
596133,1113,0.11141,0.11562,-0.007625811,585,0.69744,0.68821,-0.002477056,528,0.29735,0.32538,-0.007198918,0.338,0.3275,0.002834546,0.068329529,2021,4.3188,Luke Weaver
596295,1845,0.11328,0.11631,-0.003881852,970,0.63711,0.64147,-0.004065916,875,0.26629,0.30196,-0.009007923,0.3431,0.3162,-6.93E-04,0.744861926,2021,3.9737,Austin Gomber
596825,29,0,0.07763,-0.009256533,14,0.64286,0.70565,-0.004247677,15,0.33333,0.29842,0.005302566,0.3675,0.8812,0.004985892,-9.190647271,2021,5.2026,Robel Garcia
597113,72,0.15278,0.11639,0.007035401,36,0.63889,0.70348,-0.011238535,36,0.30556,0.33276,1.01E-04,0.3384,0.1933,-0.001253602,-0.379559716,2021,3.7318,DJ Johnson
598264,919,0.14908,0.12719,0.016976452,447,0.6264,0.65454,-0.04010197,472,0.3178,0.28951,0.034013617,0.3287,0.2768,0.004080613,2.874801464,2021,3.3409,Matt Barnes
598286,307,0.09772,0.10753,-0.004736149,151,0.69536,0.64858,0.021653242,156,0.27564,0.27139,0.016695808,0.3315,0.3236,-0.00153241,0.466833316,2021,4.087,Nick Ramirez
598287,574,0.0993,0.11799,-0.012415867,285,0.64561,0.65281,-0.017157168,289,0.29066,0.31934,-0.003490156,0.3297,0.2545,-0.014364247,2.890704658,2021,3.1558,Noe Ramirez
600887,80,0.0875,0.09228,5.51E-04,45,0.64444,0.62249,0.001013216,35,0.22857,0.20519,0.007224894,0.3409,0.386,0.001789511,-3.076416265,2021,4.3308,Miguel Del Pozo
600921,621,0.09662,0.09946,-0.007155313,318,0.65094,0.65988,-0.024874358,303,0.22772,0.28728,-0.031200715,0.3404,0.318,-0.005347003,-1.580623153,2021,3.8837,Andres Machado
600944,32,0.03125,0.09342,-0.010752382,19,0.68421,0.64966,0.002158561,13,0.23077,0.20099,0.001951891,0.3703,0.4611,7.19E-04,-8.655210549,2021,4.995,David Paulino
601713,2750,0.10545,0.11542,-0.013184404,1390,0.69496,0.66478,-0.001370976,1360,0.25662,0.29247,-0.01717419,0.34,0.3221,0.002900372,-0.189888986,2021,4.488,Nick Pivetta
605130,1200,0.155,0.13783,0.01073173,535,0.62056,0.64349,-0.028521745,665,0.3203,0.30729,0.015537689,0.3242,0.2815,-0.005147407,5.489843835,2021,2.8423,Scott Barlow
605135,2385,0.10021,0.10227,-0.002760086,1292,0.64938,0.6796,-0.037338098,1093,0.2699,0.29883,-0.010047803,0.3449,0.2769,-0.016855663,-2.529550108,2021,3.1257,Chris Bassitt
605138,461,0.09544,0.0998,-0.001200702,228,0.7193,0.67874,0.012166016,233,0.23176,0.27304,-0.012916641,0.3423,0.4107,0.006822932,-3.092436801,2021,4.7361,Wes Benjamin
605151,921,0.07166,0.10742,-0.029974033,422,0.69668,0.69424,-0.007387432,499,0.28056,0.31391,-0.007091266,0.3388,0.3439,-7.15E-04,-1.375539347,2021,4.7263,Archie Bradley
605154,324,0.1142,0.1268,-0.005068832,173,0.75723,0.65465,0.042822753,151,0.29139,0.33921,-0.010060799,0.3396,0.3888,0.010256458,2.707039371,2021,4.7167,John Brebbia
605155,30,0.06667,0.13959,-0.008344349,11,0.72727,0.54579,0.009760377,19,0.10526,0.24964,-0.012429784,0.312,0.6333,0.002187853,10.05427006,2021,3.5655,Colten Brewer
605164,1524,0.09514,0.11015,-0.011246361,762,0.61155,0.66301,-0.052085375,762,0.27559,0.30258,-0.001473987,0.3364,0.3625,0.012472174,0.262769707,2021,4.6412,Dylan Bundy
605177,939,0.11928,0.10023,0.015073252,448,0.6942,0.64852,0.020127935,491,0.32179,0.26619,0.053532758,0.3369,0.242,-0.018999583,-1.12210181,2021,2.7375,Andrew Chafin
605194,544,0.11949,0.10809,0.007989488,266,0.73308,0.65756,0.038562447,278,0.2554,0.28919,-0.014024684,0.3344,0.2975,-0.005393562,0.220397662,2021,3.723,Jharel Cotton
605195,434,0.09677,0.09934,-0.004090347,168,0.55952,0.58969,-0.02840245,266,0.28947,0.24168,0.033411951,0.312,0.2748,-0.010525108,4.35777938,2021,2.9589,Kyle Crick
605200,2572,0.09059,0.11248,-0.025236787,1091,0.66086,0.65577,-0.009368313,1481,0.25726,0.30851,-0.029219814,0.3272,0.3654,0.010080741,2.325021698,2021,4.9312,Zach Davies
605218,100,0.11,0.09952,0.001950268,44,0.70455,0.62835,0.009854076,56,0.19643,0.2097,-0.00342125,0.328,0.5911,0.007686219,-0.660585917,2021,4.4923,Carl Edwards
605240,136,0.07353,0.07053,-8.79E-04,53,0.62264,0.67299,-0.009662339,83,0.26506,0.18668,0.030577583,0.3292,0.4839,0.00294497,-6.033783655,2021,4.5842,Jace Fry
605242,1174,0.13373,0.11901,0.012021895,536,0.68657,0.66035,0.0070192,638,0.32445,0.30493,0.023082599,0.3239,0.3051,-3.37E-04,3.073724668,2021,3.4674,Michael Fulmer
605276,367,0.09809,0.10602,-0.007918979,181,0.77348,0.64975,0.058419618,186,0.22043,0.25699,-0.007971706,0.3339,0.4946,0.016758607,-0.501819621,2021,5.4899,David Hess
605280,1102,0.11252,0.09891,0.006835332,577,0.58579,0.64104,-0.060274128,525,0.22476,0.25495,-0.014280751,0.334,0.2687,-0.013847794,-0.812612615,2021,2.8089,Clay Holmes
605288,2353,0.0714,0.09848,-0.025494906,1063,0.64534,0.64077,-0.002667645,1290,0.26512,0.28599,-0.002155855,0.3338,0.3082,-0.020626666,0.118083168,2021,3.4124,Adrian Houser
605309,203,0.08867,0.11111,-0.011208952,114,0.54386,0.65999,-0.051448467,89,0.23596,0.29461,-0.006192666,0.3488,0.3333,0.001081347,-1.592142784,2021,4.1631,Keone Kela
605347,2166,0.0831,0.10753,-0.024952837,1108,0.62184,0.65802,-0.046588086,1058,0.24008,0.28507,-0.028142274,0.3381,0.3722,0.012176605,-0.519280382,2021,5.0623,Jorge Lopez
605359,429,0.10256,0.12857,-0.021071385,197,0.69036,0.64787,0.010385343,232,0.2931,0.31817,-0.004577914,0.3264,0.3491,0.005122861,4.486622172,2021,4.4691,Evan Marshall
605388,444,0.14189,0.12691,0.009744565,200,0.6,0.643,-0.028553343,244,0.32377,0.32423,0.015269714,0.3352,0.3595,0.005224312,3.436339214,2021,3.6099,Adam Morgan
605397,2946,0.12797,0.12,0.007145435,1450,0.6269,0.65529,-0.031931383,1496,0.30548,0.29732,0.027499848,0.3317,0.2857,-0.011255797,2.00308375,2021,2.8351,Joe Musgrove
605400,2968,0.1277,0.12373,9.89E-04,1525,0.65836,0.67592,-0.031327191,1443,0.30769,0.34468,-0.016397152,0.3371,0.3086,0.012841947,2.030140171,2021,4.3674,Aaron Nola
